Eigvals	3
360.12315613666516	111.97574435134722	93.9495523593442

Proportion explained	3
0.8585597350852257	0.08300730957810984	0.0584329553366644

Species	398	3
g__Pseudoflavonifractor|s__Pseudoflavonifractor_sp_An184	-21.81362968808068	-3.9105923228801975	5.988874173447944
g__Pseudoflavonifractor|s__Pseudoflavonifractor_sp_An85	38.46999458547383	-1.818225781582446	3.7900311399418096
g__Ruminococcaceae_unclassified|s__Clostridium_leptum	-27.656452346747866	-7.780971169590727	-0.47856675073711963
g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum	-6.725717742706491	4.7607093957160975	-5.763732775263994
g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium_D16	-11.371024652828357	-2.0079467425652187	-7.541416965701616
g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium_D5	-21.189519275174966	-4.00420986782878	-0.46212108707576816
g__Ruminococcus|s__Ruminococcus_bicirculans	-18.029655090033025	-4.49324649687889	-5.357702430458502
g__Ruminococcus|s__Ruminococcus_bromii	-19.537578096819193	0.3740624172948692	0.5389629089188758
g__Ruminococcus|s__Ruminococcus_callidus	3.227653616346129	6.687962238446297	-4.189971283602739
g__Ruminococcus|s__Ruminococcus_champanellensis	-6.262184917227272	3.6305594594645707	4.17900460259311
g__Ruminococcus|s__Ruminococcus_lactaris	-15.308822658486578	7.085753738568147	1.5750006968384287
g__Ruminococcus|s__Ruminococcus_obeum_CAG_39	-22.115355898155233	-7.321279899799044	-5.188364705561238
g__Ruminococcus|s__Ruminococcus_sp_CAG_330	-3.6144196243564357	-17.942894524521098	4.854486290389082
g__Ruminococcus|s__Ruminococcus_sp_CAG_563	10.92826132096088	2.8908559489939805	6.310116339573975
g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans	0.16722014818012526	-6.090083014491626	-6.945465565288352
g__Absiella|s__Absiella_dolichum	9.112008647512408	2.272470321572261	0.8330297400377851
g__Candidatus_Stoquefichus|s__Candidatus_Stoquefichus_sp_KLE1796	11.241938920519432	-1.038276975929957	-9.98336580451392
g__Catenibacterium|s__Catenibacterium_mitsuokai	22.435117508509748	-1.1371300473548756	-3.4521619783334274
g__Coprobacillus|s__Coprobacillus_cateniformis	-27.561419557945293	1.2229703813394543	1.7063944271615625
g__Dielma|s__Dielma_fastidiosa	16.06642069707423	-7.045939633401026	-8.540311661475899
g__Erysipelatoclostridium|s__Clostridium_innocuum	-9.284164283129428	-2.8771364963552637	3.820718839644967
g__Erysipelatoclostridium|s__Clostridium_spiroforme	3.9428159577091577	5.349489625570684	7.709774069296943
g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum	-10.55108700151631	-0.8107016362914947	0.7944493767016745
g__Erysipelothrix|s__Erysipelothrix_larvae	41.27357876057931	1.86640114699471	3.365124371474341
g__Faecalitalea|s__Faecalitalea_cylindroides	-20.444467468936512	1.03906676515935	5.4588742713591465
g__Holdemanella|s__Holdemanella_biformis	-1.6942567184199395	-11.245113861569605	-1.1452006419281189
g__Holdemania|s__Holdemania_filiformis	-19.97172924713462	4.086405150635344	3.01736661192714
g__Massiliomicrobiota|s__Massiliomicrobiota_timonensis	-18.253313046725758	9.98218818117885	-8.233838737411228
g__Solobacterium|s__Solobacterium_moorei	-8.814777263015351	-0.2777035998447805	16.672895964664992
g__Turicibacter|s__Turicibacter_sanguinis	-29.02846860882618	-0.1967837018808783	0.980983673877018
g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_110	-12.39266423489892	2.66546073445534	0.4553699005717353
g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_145	3.836225802416517	0.09993499528308028	2.085481522329601
g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_424	10.004323363617402	-14.931629739933602	1.2633278575471898
g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_646	-8.161386276694127	-4.9783091486729925	-0.4353378432534783
g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_83	-18.166368706102055	2.336908024769984	-5.807264289719998
g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_94	23.839528493921932	-3.4089516788958436	-7.541922376470659
g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_95	19.573080319822115	-1.809394902213585	-1.9864015709731173
g__Acidaminococcus|s__Acidaminococcus_intestini	-20.79123530756198	-3.034975774454684	2.136053168169662
g__Phascolarctobacterium|s__Phascolarctobacterium_faecium	-6.217428239111961	3.553509906651467	2.112478136795887
g__Phascolarctobacterium|s__Phascolarctobacterium_sp_CAG_266	23.240327151008216	4.001095695181106	0.9356978354084009
g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens	27.808320231516163	-1.1523730335048872	-11.166800935291423
g__Megamonas|s__Megamonas_funiformis	-16.547539310923003	4.8500149227625045	-6.1253756452804655
g__Megamonas|s__Megamonas_funiformis_CAG_377	-17.29170257057506	-0.035652751529385886	3.5603020553358657
g__Megamonas|s__Megamonas_hypermegale	14.68171141978583	1.2367261435255426	-4.231198268041271
g__Mitsuokella|s__Mitsuokella_jalaludinii	-13.626223883874202	-4.538541210077431	-0.3146105764862791
g__Mitsuokella|s__Mitsuokella_multacida	7.610981248076378	1.8646160573382282	3.0937179445713485
g__Allisonella|s__Allisonella_histaminiformans	29.72819683066459	-1.058379812075302	-1.3201160734011104
g__Dialister|s__Dialister_invisus	-2.8751889700132622	9.472968951437343	-5.961495687969955
g__Dialister|s__Dialister_micraerophilus	-3.4664372579172023	3.102153267269361	3.6801280445575006
g__Dialister|s__Dialister_pneumosintes	-19.367978025402746	0.7041969987963033	-6.669980865965976
g__Dialister|s__Dialister_sp_CAG_357	18.684244556968885	5.950419587678974	-2.7370776548078415
g__Megasphaera|s__Megasphaera_micronuciformis	-3.2627795599271385	-4.922413099615785	6.090128177904559
g__Megasphaera|s__Megasphaera_sp_DISK_18	-3.963704912806329	6.425787432813582	-1.1474424218565833
g__Megasphaera|s__Megasphaera_sp_MJR8396C	43.66274071818759	-2.9401934692568545	-2.355400611158221
g__Veillonella|s__Veillonella_atypica	-2.874413439059645	-1.8627845213229317	-10.444083119200698
g__Veillonella|s__Veillonella_dispar	-22.986747374894215	-1.1837937955560782	-1.297942815571925
g__Veillonella|s__Veillonella_infantium	-20.836943094706218	0.05422556725981951	-5.9118258873806955
g__Veillonella|s__Veillonella_parvula	-25.696280548382912	-2.6594785449102636	2.982526358929421
g__Veillonella|s__Veillonella_rodentium	42.568174161551475	-9.139566578388315	1.521522688551231
g__Veillonella|s__Veillonella_rogosae	43.29795575646074	-0.318347944625941	0.7874646826119179
g__Veillonella|s__Veillonella_seminalis	-6.535371939143285	-1.7118010849334704	8.967406013441416
g__Veillonella|s__Veillonella_sp_CAG_933	22.27571034945485	9.339146480233266	1.505399627872549
g__Veillonella|s__Veillonella_sp_T11011_6	10.00234856507814	3.023078319724307	5.818027233060842
g__Veillonella|s__Veillonella_tobetsuensis	40.99339651589218	-0.7425645723987827	4.0304917445755075
g__Finegoldia|s__Finegoldia_magna	25.151501609218588	-13.532544467845543	-1.278500446626711
g__Parvimonas|s__Parvimonas_micra	26.800767414916994	-2.268212686469474	-1.6903067021818505
g__Peptoniphilus|s__Peptoniphilus_coxii	-32.91337399959747	-5.52361255204753	6.021210855733036
g__Peptoniphilus|s__Peptoniphilus_duerdenii	-2.945751146344718	-3.449345748042492	6.278626756094347
g__Peptoniphilus|s__Peptoniphilus_harei	5.3933828102916985	-4.665686205501297	-5.80205418887738
g__Peptoniphilus|s__Peptoniphilus_lacrimalis	-2.4614533379242016	-0.37555142177489775	2.1069316857354243
g__Tissierellia_unclassified|s__Bacteroides_coagulans	-48.88166429013328	3.7989115677982648	5.539451509673551
g__Fusobacterium|s__Fusobacterium_mortiferum	7.069988551505667	-15.023493028232776	1.4272045993337146
g__Fusobacterium|s__Fusobacterium_nucleatum	-2.0590433756099755	6.737979647058721	-1.3244816093246123
g__Fusobacterium|s__Fusobacterium_ulcerans	21.622659469213275	-10.805242550232553	-9.080215692625584
g__Victivallis|s__Victivallis_vadensis	19.05325315590531	-6.698568259260493	2.1312207900403073
g__Oxalobacter|s__Oxalobacter_formigenes	23.77258388720282	-9.805211021956644	-0.35074358003347966
g__Parasutterella|s__Parasutterella_excrementihominis	-7.420037436870752	-2.012436469720344	2.730370999080257
g__Sutterella|s__Sutterella_parvirubra	-12.283846550983617	1.5602053943300267	-1.0845182527459227
g__Turicimonas|s__Turicimonas_muris	17.708335364630788	7.060753820350985	-3.8399234578100767
g__Eikenella|s__Eikenella_corrodens	-45.74118963175793	-4.601453030749578	-4.145090399671905
g__Neisseria|s__Neisseria_flavescens	13.616025276279716	-1.2295912892063692	-2.9867783409084385
g__Neisseria|s__Neisseria_subflava	3.0179875150320377	-2.425821322478976	1.8837129686769902
g__Bilophila|s__Bilophila_wadsworthia	17.502193295285274	9.15564240245838	-1.431411507684162
g__Desulfovibrionaceae_unclassified|s__Desulfovibrionaceae_bacterium	-22.573666251801455	6.764046687497944	6.066028398750898
g__Desulfovibrio|s__Desulfovibrio_fairfieldensis	-20.985338195616137	-1.6419036917011565	-2.6528326207268975
g__Desulfovibrio|s__Desulfovibrio_piger	19.860765313949674	1.843398642807838	5.088637923953187
g__Campylobacter|s__Campylobacter_concisus	0.835023125031788	6.034581038940174	4.083661110423035
g__Campylobacter|s__Campylobacter_gracilis	7.093687150479907	3.016766258014374	4.19118586410786
g__Campylobacter|s__Campylobacter_hominis	21.774195175459482	9.417964980608966	1.403684311666511
g__Campylobacter|s__Campylobacter_ureolyticus	0.7054041282183963	6.276715327524417	-9.47203496490277
g__Citrobacter|s__Citrobacter_amalonaticus	4.58281259915904	0.8081706056283806	7.0695873107722385
g__Citrobacter|s__Citrobacter_braakii	-2.8859544830639465	-6.575250129463196	-0.9778892710443393
g__Citrobacter|s__Citrobacter_farmeri	32.09155796508682	5.03838356570186	3.2097124498223653
g__Citrobacter|s__Citrobacter_freundii	6.922065588572573	-14.10757770342071	-1.528505383881784
g__Citrobacter|s__Citrobacter_pasteurii	-1.7660944875268922	5.469963453097743	2.197208276096787
g__Citrobacter|s__Citrobacter_portucalensis	-7.948779523737312	8.228153178076198	-0.7675712093866811
g__Citrobacter|s__Citrobacter_werkmanii	14.457492456055046	2.995947081989048	-0.8143175973380316
g__Citrobacter|s__Citrobacter_youngae	33.91836023233925	-7.779070339895875	2.5294042828329806
g__Enterobacter|s__Enterobacter_cloacae_complex	16.914433910755132	1.1831504413912974	-9.385113715794867
g__Enterobacter|s__Enterobacter_mori	4.511781740327742	-0.9766715561088618	7.133162393942245
g__Escherichia|s__Escherichia_coli	-27.320954229181172	-4.8053798824896585	-0.183375507154363
g__Klebsiella|s__Klebsiella_aerogenes	-3.1658434436237606	2.604941951053158	4.200036708773745
g__Klebsiella|s__Klebsiella_michiganensis	24.68889309959419	0.3365048705276262	-0.8457790540005056
g__Klebsiella|s__Klebsiella_oxytoca	5.993885640008524	-1.7392778334969683	-0.5356114787433726
g__Klebsiella|s__Klebsiella_pneumoniae	-11.814479825056203	-1.5768749837144098	2.752104417603738
g__Klebsiella|s__Klebsiella_quasipneumoniae	-8.910299212135289	4.130360785068461	-3.621319867775938
g__Klebsiella|s__Klebsiella_variicola	-6.553513942326551	0.6644776886096969	5.956241624410669
g__Klebsiella|s__Klebsiella_variicola_CAG_634	-27.36744537112208	-3.8306166108040447	1.0483562721362172
g__Kluyvera|s__Kluyvera_ascorbata	44.97563381036947	0.28564346183834743	-3.064196647676794
g__Raoultella|s__Raoultella_ornithinolytica	38.20512878958584	-4.915122670222018	-1.0376062117946199
g__Raoultella|s__Raoultella_planticola	0.8565572973438255	0.7744162126007716	-2.3156383521136683
g__Hafnia|s__Hafnia_alvei	46.280577379298656	-1.0318936777219785	7.464451909365869
g__Morganella|s__Morganella_morganii	-19.621821625975976	0.4728200908444935	11.567215745756688
g__Proteus|s__Proteus_hauseri	-0.40079894150615286	5.368779284480878	3.995492005237826
g__Proteus|s__Proteus_mirabilis	7.540926539039011	8.357373355005816	-6.113141134448374
g__Proteus|s__Proteus_penneri	24.553372872308294	1.3721924671668064	5.884037914139307
g__Aggregatibacter|s__Aggregatibacter_segnis	18.531532059580883	5.5377460671828	3.4703454733014003
g__Haemophilus|s__Haemophilus_parainfluenzae	-10.345735020857477	-0.25084163637293355	-0.37082098357621973
g__Haemophilus|s__Haemophilus_pittmaniae	-9.037853448670084	8.3522569727762	-0.1443635722975699
g__Haemophilus|s__Haemophilus_sp_HMSC71H05	-4.071960520024077	0.19572414978502645	2.8324210787421142
g__Haemophilus|s__Haemophilus_sputorum	8.966220275972457	3.971025892997767	0.9889773799941812
g__Pseudomonas|s__Pseudomonas_aeruginosa_group	-9.495824134834765	4.361120071186031	9.659406982438979
g__Pseudomonas|s__Pseudomonas_guguanensis	-2.5565230580394815	2.5103022822848273	-5.182614299580618
g__Proteobacteria_unclassified|s__Proteobacteria_bacterium_CAG_139	-15.021107789975826	1.9649251531654555	-0.2398469745445946
g__Cloacibacillus|s__Cloacibacillus_evryensis	10.848528477435334	9.095052512968058	-5.091104032120589
g__Cloacibacillus|s__Cloacibacillus_porcorum	-6.860581728077527	6.601657499164646	-4.5048272199825865
g__Akkermansia|s__Akkermansia_muciniphila	-16.650919077124552	5.093411525812805	-1.3596076569509208
g__Saccharomyces|s__Saccharomyces_cerevisiae	6.555515316445663	-10.442740171554533	4.812627212447174
g__Blastocystis|s__Blastocystis_sp_subtype_1	-4.854371906917759	4.503152817477572	-4.057998629441053

Site	551	3
1-3-7-trimethylurate	-0.043875118284286946	0.021075600156297034	-0.004662315915577033
1-methylguanine	0.01803078824930927	0.00191556371924809	0.0033773121928559286
1-methylguanosine	0.036686761203646036	0.005773599880871222	-0.04336630175268105
1-methylhistamine	-0.0027705584664857634	-0.03582227111694383	-0.18777673242095708
1-methylnicotinamide	0.0191226115956647	-0.007671152344502415	0.0063352031665386875
1.2.3.4-tetrahydro-beta-carboline-1.3-dicarboxylate	0.04435718665009824	0.00972679105512908	0.00931968736994705
10-heptadecenoate	0.014028605179764286	0.007772401335172143	-0.0053669329088960665
10-nonadecenoate	-0.004955530259404225	-0.001291037697341228	-0.010936456512720624
12.13-diHOME	-0.024098093359620553	0.000493153190701787	-0.000517152248405599
13-cis-retinoic acid	0.04638555612256017	0.004410535510600273	0.0015556935790652484
13-docosenoate	0.01252744939527317	0.10032916014182518	0.062263267415720386
17-methylstearate	0.045733849492352596	0.008638843361170179	0.010478226046731709
2'-O-methyladenosine	0.03731303426962293	0.029861259650962146	0.020169799656983005
2-aminoadipate	-0.03854977454174212	-0.0017759091053061891	-0.012096326632790502
2-aminobutyrate	0.04340218066150101	0.007309459400030464	0.005725364328929604
2-aminoheptanoic acid	0.03300325383907911	0.0148538640215567	-0.039751229891230186
2-deoxyadenosine	-0.14415009951670338	0.11825953983719202	0.08666768487605274
2-deoxycytidine	-0.054973531026743475	-0.08344653885505164	0.06181980898190433
2-hydroxy-3-methylbutyrate	0.02086558146749644	0.01008592533163422	0.01009808322610654
2-hydroxy-3-methylpentanoate	0.025399338473885594	0.03442438118020947	0.026340364290419672
2-hydroxyglutarate	0.03366323650025415	-0.04099257292519734	0.022524052960999092
2-hydroxyhexadecanoate	-0.05239413139028574	0.02649712286602293	0.0010938418405657578
2-hydroxyibuprofen	0.005234891593880223	-0.000635516504516865	-0.02705636877760547
2-hydroxyoctanoate	0.027617708102128005	0.0344294825005238	0.011703782811938306
21-deoxycortisol	0.027650641486751927	-0.049934669140623486	0.027607781109676727
3'-O-methyladenosine	-0.03920247200967837	0.007283386460136956	-0.008406405867895532
3-hydroxydecanoate	-0.02084448320300348	0.00016220813068364829	-0.012514972666919899
3-hydroxymethylglutarate	0.04545233943773243	0.012837384430954741	0.011278404419344398
3-hydroxyoctanoate	0.038507680895596655	-0.028075240463344472	-0.029632585545952946
3-methyladipate/pimelate	0.037275340043727734	-0.000484213291251151	0.0017778110532920002
3-methylglutaconate	0.04400597674989572	0.004430440509067612	0.0032692742306945997
3-methylhistidine	-0.006351618442592258	0.019209467442147764	0.011069169901099343
3-methylxanthine	-0.022417713079535887	-0.005906050027617754	-0.0366159429198001
4-aminophenol	0.047092295969867075	0.0011129766785200979	0.004938299942750498
4-guanidinobutanoic acid	0.0431197881488719	-0.005563241839170907	0.013719528668004684
4-hydroxy-3-methylacetophenone	0.044881161548528975	0.0057900909424724286	0.01117960266390005
4-hydroxybenzaldehyde	-0.03496020447556334	-0.018634717554079448	-0.017494351018583983
4-hydroxybenzeneacetonitrile	0.0465858519790708	-0.0009591431850486757	0.010534060670476905
4-hydroxystyrene	-0.018556494916333578	-0.005937547745395528	-0.07810530702704838
4-methylcatechol	0.01570172153911986	0.004389332570683413	-0.0026517708419262647
4-nitrophenol	0.04506051988163677	0.005354970903333743	0.006637935051815011
4-pyridoxate	-0.0408757467151847	0.010851102085926071	-0.010129694517894751
5-acetylamino-6-amino-3-methyluracil	0.008208439214420367	-0.0024700108343503305	-0.01162432188438268
5-aminolevulinic acid	-0.029644168446375	-0.018332773221618977	0.05464188512526568
5-dodecenoate	0.035474937681231784	0.008956670532576639	0.005306114531687842
5-hydroxytryptophan	0.041573490511294234	0.002366277948223704	-0.006944103907689309
5alpha-cholestan-3beta-ol	0.04465995909967476	0.006002901982840229	-0.0031150668814736364
7-methylguanine	-0.0414727916563497	-0.01790750139238863	0.0024701588379836942
7-methylxanthine	-0.103654422501102	-0.03124397295849879	0.07483999314118468
8-hydroxy-deoxyguanosine	0.014841563539644526	0.11618278676457183	0.08780432049534884
9.10-diHOME	0.05863803184555089	-0.031656876992448	0.2003894897172001
ADMA/SDMA	-0.06839341895171373	-0.04523332812915546	0.05633254657900285
C10 carnitine	0.04277070688507683	-0.006288346481290153	0.009540392869651934
C10:2 carnitine	-0.028308946333458693	-0.029036575831677944	-0.01891381629448251
C12 carnitine	0.022176433953702675	-0.09239368840589413	0.01440055439477322
C12:1 carnitine	0.03505722210100677	0.01842043877271212	0.015592852205312821
C14 carnitine	0.02530009596072846	-0.001975031732895076	-0.05288715991122816
C14:0 CE	0.04246771610230784	-0.0013696617471607633	-0.005958633074961685
C14:0 LPC	0.03776642218685511	0.008654927653641878	0.01172633549701084
C14:0 SM	0.04466634395572027	0.008161993700735611	0.00899549421003321
C14:1 carnitine	-0.005448789273476575	-0.2764613849090771	0.1236622120143546
C14:2 carnitine	0.03311941862293983	0.07485022418488288	0.05605203398035539
C16 carnitine	0.0076956630881969594	-0.00033407355392196976	0.0010301118537834615
C16-OH carnitine	0.030108572345586997	-0.025684222512534476	-0.014456756754689439
C16:0 CE	0.017462003355217737	0.01680209093674602	0.007159917505609793
C16:0 Ceramide (d18:1)	-0.026611980358140223	-0.014474240350612884	-0.004705815609215318
C16:0 LPC	-0.12507406624924686	0.059604603825959446	-0.06051398813399706
C16:0 LPE	0.057721094500232814	0.2540056815608876	-0.12125599219777176
C16:0 SM	-0.022886878617886318	-0.008703795039986417	0.004633278893960235
C16:1 CE	0.017611818697290123	0.008320462721168907	-0.1445013381243684
C16:1 LPC	-0.03967659994758286	-0.02364961024627692	-0.056228982418522165
C16:1 LPC plasmalogen	-0.011530494845863682	0.0020272958776491505	-0.05919569210113826
C16:1 LPE	0.04227448041248073	-0.001387645570352399	-0.0185683218652555
C16:1 MAG	0.025454345757888547	-0.0030848574140115536	-0.04493325865556533
C16:1 SM	0.0241684531746889	0.00032301062588041275	0.024891043294261794
C18 carnitine	-0.046201985245921756	-0.01386491056599258	-0.030368910565229165
C18:0 CE	-0.020594460701280837	-0.029881918660231207	0.009808211427228567
C18:0 LPC	-0.011728078807125817	-0.009040603493031403	-0.001799720538761497
C18:0 LPE	0.024028303870561426	-0.004764708575254697	-0.0006954748891452555
C18:0 LPE-A	-0.06564515967959961	-0.06258738550807469	0.059031572618312655
C18:0 LPE-B	-0.0430668824385653	-0.01140344039851075	-0.0023918540404964436
C18:0 MAG	0.003946807174592498	-0.009669153940417804	-0.003491821573961314
C18:0 SM	0.02959873780582568	0.002181776227174279	-0.009107973500829451
C18:1 CE	-0.02000212893049488	-0.0023798101945960827	0.0009441464691343482
C18:1 LPC	-0.04638858065540019	0.01780661128875308	-0.013884379596393763
C18:1 LPC plasmalogen	0.02681189002508443	0.000611059751424664	0.0019151946061159084
C18:1 LPE	0.024739886262931613	0.03495906811415874	0.06804894686716395
C18:1 SM	0.02875545313399297	-0.00269612847544397	-0.07271192782245221
C18:1 carnitine	0.00896043082831089	-0.004423768561461629	-0.0036474682784730945
C18:1-OH carnitine	-0.06855713873936566	0.014805163481995674	-0.026338184423641994
C18:2 CE	-0.02201962883721496	-0.018952329338714487	-0.008940305084573018
C18:2 LPC	-0.08039150048983845	-0.01185113168309674	0.011071340091236493
C18:2 LPE	0.03768420486656606	-0.008117241549582451	0.017393152548741245
C18:2 carnitine	-0.009873911892983905	-0.008663189098910744	0.007324185885053347
C18:3 CE	0.022294995980430277	-0.02942673061919862	-0.12455586830280277
C18:3 LPC	-0.06444031636820392	0.017501843129019857	-0.023235309407635983
C2 Ceramide (d18:1)	0.045102694929160254	0.010002074050885497	0.010058146635003144
C2 carnitine	-0.0021221566722240434	0.021930538893493248	0.01544091462547453
C20 carnitine	0.031576488301668676	-0.0503490931079807	0.017973186404566965
C20:0 LPE	-0.02038324198892092	-0.007246101113807187	-0.009195207964357082
C20:0 SM	0.026987046598358645	0.0009282546017527755	-0.10028290661550755
C20:1 LPC	-0.004975680079315283	0.04153192072917061	0.09883257088280901
C20:3 CE	0.010629447766334328	-0.005355609294154992	-0.002337220373225699
C20:3 LPC	-0.0009786886788518288	0.047843852223379287	0.026165746084937297
C20:4 CE	-0.02104305734825022	0.009308540012968231	0.006908596311505391
C20:4 LPC	0.04528568960789249	0.010034831039914375	0.010741316045171468
C20:4 LPE	0.045888343220135894	0.003334696866599435	0.010250502688160157
C20:4 carnitine	-0.02552958282691954	0.00775429382103467	-0.02070521330732732
C20:5 CE	0.03401131879754687	0.008865803319358514	0.007536291786738686
C20:5 LPC	-0.00807551227055763	-0.003375815560302998	-0.0007943113922086587
C22:0 Ceramide (d18:1)	0.028150339227817036	0.06899201306818316	0.05149298314256787
C22:0 LPE	0.04708429346334294	0.021359763961806003	0.021589530915476964
C22:0 SM	0.013032863763347892	-0.015771125106503196	0.0021508285325921566
C22:1 MAG	0.024550790326653624	0.005019642074437919	-0.10006082888707096
C22:1 SM	0.027793140939554616	0.005087206660769561	0.002412185628313472
C22:4 CE	0.04530154464171546	0.00585503344989931	0.0065912200163798585
C22:5 CE	0.04130541236452971	0.005511016749222276	0.007399467371065138
C22:6 CE	0.025426219565592705	0.014632417540621223	0.007715369324674564
C22:6 LPC	0.04532279119631716	0.006804780926278263	0.005292014720419889
C22:6 LPE	-0.03728825483060422	0.014554534713849196	-0.03565648560052882
C24:0 Ceramide (d18:1)	0.030944066763157176	0.005758792241410743	0.0027442968871322733
C24:0 SM	-0.016886849916576397	-0.0018660849817538749	-0.02175963214524178
C24:1 Ceramide (d18:1)	-0.026026736542114966	-0.002399145391400537	-0.0031565028705004394
C24:1 SM	-0.03577928918595302	-0.021230905075679717	0.016197081601515444
C3 carnitine	0.028393042993857483	-0.10646608898864554	0.014866221662911601
C3-DC-CH3 carnitine	0.020271394421878777	-0.0014282183193546523	-0.007544323473715998
C30:0 DAG	-0.011779293391065745	0.001678953135595012	-0.08155096658248963
C30:0 PC	0.04410113045823561	0.005294595830736995	-0.008502612962702475
C32:0 DAG	0.03230937688397812	0.0077818249719418565	-0.0028913282767406056
C32:0 PC	0.03350896581942861	-0.0019543173839627636	-0.04492643964703511
C32:0 PE	0.04486762193016641	0.015406511569391398	0.01060352921836832
C32:1 DAG	0.018302567334655268	0.0076740705930504185	0.00032983276763798726
C32:1 PC	0.04255436648698355	-0.005168674540534087	0.010816457409066718
C32:2 DAG	0.03270873503914801	0.008484285271372538	-0.03641860469530139
C34:0 DAG	0.030679518584466235	0.007501053950594763	0.0036136898329750407
C34:0 PC	0.041070917965916415	-0.0004634005548194491	0.004083786656144769
C34:0 PE	0.026494751627937248	0.008450282172310787	-0.09913525746161117
C34:1 DAG	-0.0766883385775959	0.04690657554918643	-0.06203579081054538
C34:1 PC	-0.02322350721121259	-0.06641907344395623	0.06235842769397862
C34:1 PC plasmalogen	-0.004501710259379854	-0.08265807580939523	0.05100316214361992
C34:2 DAG	-0.0777971847591284	-0.0561100820752663	0.05711055402992963
C34:2 PC	0.027331505660774653	0.003963174874756652	0.0014768265973745052
C34:2 PC plasmalogen	0.04446748402093977	-0.0008570225879801292	0.010577326627819196
C34:3 DAG	-0.03580419638038854	-0.004211353198230121	0.0012612869741001984
C34:3 PC	0.03388875136537816	0.026025022020684192	0.03132754196770918
C34:4 PC plasmalogen	0.033852842676706206	-0.0010767669866166127	0.006088237562375523
C36:0 DAG	0.0320152532112687	0.006316279779354817	-0.005331950190286918
C36:1 DAG	-0.0028507991166433332	-0.00851152835840423	-0.00037473159479579037
C36:1 PC	0.0194722764853852	0.009385588023872684	0.008690262010822125
C36:1 PC plasmalogen	0.03985598919206573	0.001738727716905448	0.005097950501358379
C36:2 DAG	-0.0612419593443699	0.0039339149321707505	-0.0022509733510248106
C36:2 PC	0.025328717411587535	0.006740773184831927	0.007930559262521208
C36:2 PC plasmalogen	0.030775418748488808	-0.007660175479080398	-0.005876848511565046
C36:3 DAG	-0.04471125564661777	0.002838093970828931	0.0004923730190504004
C36:3 PC	-0.014350033478039266	-0.010622543909386046	-0.15881052150355804
C36:4 DAG	-0.0389607026739945	-0.16080846486477984	-0.06952251656716925
C36:4 PC plasmalogen	0.040066531438112216	0.0075337712186047436	-0.003148965546936687
C36:4 PC-A	0.03684205575358604	-0.019870239125461837	-0.008819711175424572
C36:4 PC-B	0.03447066075266217	-0.0073275749720591735	-0.04326701253502869
C36:5 PC plasmalogen	0.03238481263862595	0.08414387028920706	0.04180497796217151
C38:2 PC	0.02743474554096642	0.011211945110491601	-0.0969071969759345
C38:3 PC	0.04428837069223565	-0.01669911309911775	0.011226866198633187
C38:4 PC	0.03556632683061532	-0.0036269578998132162	-0.04488010831632857
C38:4 PC plasmalogen	0.006736539952192194	0.07533568802131065	0.051056269583331
C38:5 DAG	0.032713703899195076	-0.10338340649090774	-0.07548853635792502
C38:6 PC	0.0471919890524891	0.0388286841311955	-0.0053313852859572025
C4 carnitine	-0.02291008417168562	-0.1122111506331044	0.020875291655405134
C42:0 TAG	0.009434140419925173	-0.12177735536193866	-0.0703714878429115
C44:0 TAG	0.01956421306466725	-0.012030126962469821	0.025367982040329567
C44:1 TAG	0.04101140394688576	-0.02689040372329564	0.01698285414623868
C44:2 TAG	0.04412256132065849	0.0011871220421175593	0.0002011208402813545
C45:0 TAG	0.03387661268573007	-0.0010236280622449327	-0.06564061903529689
C46:0 TAG	0.04348256539760805	-0.01462847573036704	-0.004851961836693541
C46:1 TAG	0.024324470682949927	-0.007757320836858887	-0.04929435770515182
C46:2 TAG	0.046806978680615736	0.02898696947931121	-0.0005777000491227458
C46:3 TAG	0.03420638993780509	-0.03275878430979616	-0.025941301189965266
C48:0 TAG	-0.03701597086267095	-0.05469343181377022	-0.052136319375773586
C48:1 TAG	0.030879937220307237	0.10063412670930333	0.07390069570980141
C48:2 TAG	0.03743619820293562	0.007797178897471963	0.0061554334738911295
C48:3 TAG	0.03580976487233213	-0.01308338161267758	-0.041636551505267995
C48:4 TAG	0.042720098807711784	-0.023808686520354273	0.01534137881953265
C5 carnitine	0.037972847873431526	-0.008302647717325244	-0.00796708074051883
C50:0 TAG	0.026402830179150974	0.0042653631522313155	0.006768927179042265
C50:1 TAG	0.011944154632355855	-0.12841943414763596	0.08726680372408314
C50:2 TAG	-0.031010076243816426	0.004163399713310745	-0.0016791567648699339
